id,source_id,title,datetime,top_article,reactions,comments,shares,comment_plugin
8988,the-irish-times,"Peter Sissons, former BBC and ITV newsreader, dies aged 77",2019-10-02 12:46:00+00:00,False,0.0,0.0,0.0,0.0
8989,cnn,Melinda Gates has pledged $1 billion to achieving gender equality,2019-10-02 17:05:26+00:00,False,3192.0,908.0,343.0,0.0
8990,business-insider,Microsoft Surface Duo is an Android smartphone releasing in 2020,2019-10-02 15:34:14+00:00,True,128.0,12.0,52.0,0.0
8991,al-jazeera-english,"North Korea fires projectiles, after agreeing to US talks",2019-10-02 00:05:02+00:00,False,643.0,129.0,122.0,0.0
8992,cnn,'Making a Murderer' subject Brendan Dassey is petitioning for clemency,2019-10-02 17:23:40+00:00,False,0.0,0.0,6.0,0.0
8993,reuters,U.S. re-opens embassy in Somali capital amid persisting Islamist violence,2019-10-02 16:01:30+00:00,False,0.0,0.0,9.0,0.0
8994,abc-news,Need a small business mentor? Here are 5 places to look,2019-10-02 15:05:41+00:00,False,0.0,0.0,0.0,0.0
8995,bbc-news,Kieran Tierney: Arsenal defender left out by Scotland as precaution,2019-10-02 14:25:49+00:00,False,278.0,125.0,11.0,0.0
8996,the-irish-times,Irish men held on drugs charges in Tokyo could face deportation,2019-10-02 13:45:20+00:00,False,48.0,63.0,6.0,0.0
8997,reuters,UPDATE 1-Puma Energy sells Paraguay business to Trafigura's Impala JV - Reuters,2019-10-02 15:37:00+00:00,False,0.0,0.0,0.0,0.0
8998,reuters,IOC plans boxing qualifiers with the help of suspended AIBA,2019-10-02 17:19:28+00:00,False,0.0,0.0,0.0,0.0
8999,cnn,Netanyahu faces new legal battle -- just as his political hopes fade,2019-10-02 15:48:30+00:00,False,107.0,40.0,48.0,0.0
9000,the-irish-times,The Irish Times view on Hong Kong’s turmoil: a critical moment,2019-10-02 18:00:00+00:00,False,0.0,0.0,0.0,0.0
9001,reuters,"PM Johnson makes final Brexit offer, draws cautious welcome from EU",2019-10-02 17:32:05+00:00,True,94.0,54.0,3035.0,0.0
9002,abc-news,Investigators seek email from ex-University of Oklahoma VP,2019-10-02 17:19:11+00:00,False,0.0,0.0,0.0,0.0
9003,bbc-news,Ayia Napa: 'Aggressive' remarks made on night of 'false rape claim',2019-10-02 13:59:51+00:00,False,1.0,4.0,4.0,0.0
9004,the-new-york-times,Jameela Jamil does her own makeup — sometimes in the car,2019-10-02 13:00:12+00:00,False,678.0,156.0,46.0,0.0
9005,cnn,Teenager accused of throwing 6-year-old boy from London's Tate Modern gallery named,2019-10-02 12:28:46+00:00,False,225.0,33.0,99.0,0.0
9006,business-insider,"Bernie Sanders hospitalized with chest pain, cancels campaign events",2019-10-02 15:21:40+00:00,True,664.0,410.0,143.0,0.0
9007,al-jazeera-english,Singapore controversial 'fake news' law goes into effect,2019-10-02 08:09:19+00:00,False,1.0,0.0,14.0,0.0
9008,the-new-york-times,Andrew Johnson’s Violent Language — and Trump’s,2019-10-02 16:02:33+00:00,False,82.0,20.0,195.0,0.0
9009,cnn,"A San Diego backyard shed is for rent for $1,050 a month",2019-10-02 17:19:59+00:00,False,1.0,1.0,24.0,0.0
9010,reuters,Lloyd's of London insurer Axis Capital drops bid to cover Carmichael mine - source,2019-10-02 15:57:25+00:00,False,0.0,0.0,0.0,0.0
9011,cbs-news,"William McRaven talks with Michael Morell on ""Intelligence Matters""",2019-10-02 10:02:27+00:00,False,0.0,1.0,3.0,0.0
9012,abc-news,"Gene editing video stirs talk of designer babies, ethics",2019-10-02 17:47:37+00:00,False,0.0,0.0,0.0,0.0
9013,cnn,This poll number proves how powerful Trump's misinformation machine really is,2019-10-02 15:09:07+00:00,False,1826.0,1481.0,1333.0,0.0
9014,bbc-news,Florida man arrested for cutting electric scooter brakes,2019-10-02 16:18:54+00:00,False,20.0,10.0,62.0,0.0
9015,business-insider,"Huawei is getting a first look at cutting-edge defence, health, and AI startups from Oxford University amid US fears that it steals IP",2019-10-02 14:28:47+00:00,False,8.0,1.0,8.0,0.0
9016,reuters,Huawei CFO's phone passcodes were shared to Canada police in 'error': document,2019-10-02 16:56:09+00:00,False,0.0,0.0,1500.0,0.0
9017,cnn,"Will Smith has a new 'Fresh Prince'-themed clothing line. Smell you later, bad fashion.",2019-10-02 14:04:31+00:00,False,17.0,4.0,57.0,0.0
9018,bbc-news,Ethiopian 18th Century crown to return home from Netherlands,2019-10-02 11:36:57+00:00,False,2604.0,242.0,904.0,0.0
9019,bbc-news,Man arrested for cutting electric scooter brakes,2019-10-02 16:18:54+00:00,True,0.0,0.0,0.0,0.0
9020,cnn,How a weekend of discussing politics shifted the views of these Americans,2019-10-02 16:00:19+00:00,False,13.0,4.0,32.0,0.0
9021,bbc-news,England Women award five new players contracts,2019-10-02 14:29:12+00:00,False,0.0,0.0,1.0,0.0
9022,abc-news,"‘Making a Murderer’ subject seeks pardon, commutation",2019-10-02 15:23:42+00:00,False,0.0,0.0,0.0,0.0
9023,abc-news,Hugs or bullets? Mexico conflicted over how to fight crime,2019-10-02 15:50:27+00:00,False,0.0,0.0,3.0,0.0
9024,cnn,Exclusive: The FBI is running Facebook ads targeting Russians in Washington,2019-10-02 17:09:05+00:00,True,0.0,0.0,0.0,0.0
9025,reuters,Investors retreat from U.S. stock funds amid impeachment inquiry,2019-10-02 17:28:37+00:00,False,0.0,0.0,634.0,0.0
9026,newsweek,Barack Obama Mocked Alligator Moat Idea Years Before Donald Trump Reportedly Suggested It - Newsweek,2019-10-02 08:29:46+00:00,False,991.0,163.0,172.0,0.0
9027,business-insider,Jamal Khashoggi’s murder and how the world looked the other way,2019-10-02 01:57:00+00:00,True,736.0,93.0,476.0,0.0
9028,bbc-news,Crimestoppers calls led to 13 murder charges in Scotland,2019-10-02 14:23:00+00:00,False,0.0,0.0,0.0,0.0
9029,the-irish-times,Boris Johnson to set out a ‘fair and reasonble’ Brexit compromise,2019-10-02 10:25:13+00:00,False,9.0,21.0,6.0,0.0
9030,al-jazeera-english,Donald Trump calls impeachment inquiry 'a coup',2019-10-02 10:16:28+00:00,False,18.0,7.0,31.0,0.0
9031,abc-news,Virgin Galactic says it’ll fly Italian air force researchers,2019-10-02 15:27:09+00:00,False,0.0,0.0,0.0,0.0
9032,cbs-news,Trump speaks as impeachment probe escalates — live updates,2019-10-02 15:50:25+00:00,False,15.0,9.0,26.0,0.0
9033,bbc-news,Sisters’ dilemma over Huntington’s disease test,2019-10-02 14:21:59+00:00,False,0.0,0.0,17.0,0.0
9034,the-irish-times,Limerick hospital breaks record for overcrowding in Ireland,2019-10-02 11:03:12+00:00,False,48.0,20.0,20.0,0.0
9035,cnn,Trump ratchets up anti-impeachment rhetoric as troubles mount,2019-10-02 04:16:40+00:00,True,0.0,0.0,0.0,0.0
9036,reuters,U.S. wins backing for tariffs on Europe in Airbus clash,2019-10-02 15:53:46+00:00,False,0.0,0.0,0.0,0.0
9037,cbs-news,Beyond backpacks: State Bags co-founders help kids in need,2019-10-02 15:48:38+00:00,False,0.0,0.0,2.0,0.0
9038,bbc-news,Anak Krakatau volcano collapse: 'Warning signs were there',2019-10-02 14:27:21+00:00,False,4.0,0.0,28.0,0.0
9039,the-irish-times,Galway GAA say they’ve nothing to hide after Supermac’s queries,2019-10-02 11:19:05+00:00,False,0.0,0.0,0.0,0.0
9040,abc-news,"North Korea fires ballistic missile from submarine, South Korea confirms",2019-10-02 11:54:00+00:00,True,651.0,274.0,312.0,0.0
9042,reuters,IOC plans boxing qualifiers with the help of suspended AIBA,2019-10-02 17:19:28+00:00,False,1.0,0.0,2.0,0.0
9043,the-irish-times,Rugby World Cup TV View: Tommy Bowe every bit as ruthless as the All Blacks,2019-10-02 17:31:14+00:00,False,0.0,0.0,1.0,0.0
9045,reuters,'How can this be?' Victim's father testifies in Dallas wrong-apartment murder trial,2019-10-02 16:39:12+00:00,False,0.0,0.0,895.0,0.0
9046,the-new-york-times,An Astronaut Who Built Paths to Space for Other Women,2019-10-02 16:31:44+00:00,False,39.0,20.0,7.0,0.0
9047,the-new-york-times,North Korean Missile Delivers a Message: There’s Little Japan Can Do,2019-10-02 12:28:12+00:00,False,126.0,26.0,108.0,0.0
9048,the-irish-times,Former Question Time host and BBC newsreader Peter Sissons dies aged 77,2019-10-02 12:02:43+00:00,False,3.0,0.0,2.0,0.0
9049,business-insider,"Target's backrooms are becoming unsafe, overcrowded 'nightmares' as the company cuts shifts and hours, workers say (TGT)",2019-10-02 13:17:12+00:00,False,585.0,334.0,306.0,0.0
9050,al-jazeera-english,5G network in South Korea in DMZ border with North,2019-10-02 07:08:23+00:00,False,0.0,0.0,13.0,0.0
9051,abc-news,Singer Lou Gramm will miss 4 Foreigner shows due to illness,2019-10-02 15:10:49+00:00,False,0.0,0.0,0.0,0.0
9052,reuters,"AI-driven stock-trading venue eyes U.S. exchange status, adds new pricing",2019-10-02 17:08:01+00:00,False,0.0,0.0,0.0,0.0
9053,abc-news,"Nuclear weapons, interfaith ties top agenda for pope in Asia",2019-10-02 14:29:41+00:00,False,0.0,0.0,3.0,0.0
9054,the-new-york-times,Will Trump Ever Leave the White House?,2019-10-02 10:08:51+00:00,False,1338.0,1664.0,1343.0,0.0
9055,reuters,French police march in Paris for better working conditions,2019-10-02 16:12:24+00:00,False,0.0,0.0,6.0,0.0
9056,business-insider,Here's why in-flight WiFi is so slow and expensive,2019-10-02 16:00:00+00:00,False,0.0,0.0,1.0,0.0
9057,business-insider,National Geographic's hit 'Overheard' podcast is coming back for a season 2 in October and will explore stories like how beavers impact climate change,2019-10-02 13:32:37+00:00,False,0.0,0.0,0.0,0.0
9058,reuters,Huawei CFO's phone passcodes were shared to Canada police in 'error': document,2019-10-02 16:56:09+00:00,False,0.0,0.0,0.0,0.0
9059,cnn,Justin Timberlake was grabbed by a prankster at Paris Fashion Week,2019-10-02 13:08:16+00:00,False,0.0,3.0,30.0,0.0
9060,cbs-news,"Youngest kids in class more likely to struggle, study says",2019-10-02 15:22:32+00:00,False,27.0,5.0,24.0,0.0
9061,cnn,See the contestants for Fat Bear Week,2019-10-02 14:25:53+00:00,False,3.0,0.0,36.0,0.0
9062,reuters,Exclusive: Ships with 1 million tonnes of grain stuck outside Iran's ports in payment crisis,2019-10-02 17:02:58+00:00,False,0.0,0.0,0.0,0.0
9063,al-jazeera-english,"For rural Kenyans, treating snakebites is an uphill struggle",2019-10-02 05:29:09+00:00,False,3.0,2.0,28.0,0.0
9064,cbs-news,UPS delivery drones approved by government,2019-10-02 14:55:39+00:00,False,1.0,0.0,7.0,0.0
9065,business-insider,How to convert Google Slides to a PowerPoint presentation in 4 easy steps,2019-10-02 14:33:00+00:00,False,1.0,0.0,2.0,0.0
9066,abc-news,Microsoft previews dual-screen Surface devices out in a year,2019-10-02 16:13:28+00:00,False,0.0,0.0,0.0,0.0
9067,reuters,"Exclusive: In Saudi Arabia, criticism of Crown Prince grows after attack",2019-10-02 17:13:31+00:00,True,147.0,89.0,875.0,0.0
9068,reuters,UPDATE 1-Trump's EPA may use partial refinery waivers under biofuel deal -sources,2019-10-02 17:54:00+00:00,False,0.0,0.0,0.0,0.0
9069,the-irish-times,"Rejection of my Brexit plan will lead to ‘no-deal’ exit, Johnson warns",2019-10-02 10:25:13+00:00,False,0.0,0.0,0.0,0.0
9070,cnn,We spent a day shadowing Google interns. Here's what it's really like,2019-10-02 17:56:43+00:00,False,0.0,0.0,7.0,0.0
9071,reuters,Exclusive: Ships with 1 million tonnes of grain stuck outside Iran's ports in payment crisis,2019-10-02 16:48:53+00:00,False,0.0,0.0,0.0,0.0
9072,the-new-york-times,5 Takeaways From the Harvard Ruling - The New York Times,2019-10-02 09:00:00+00:00,False,165.0,151.0,73.0,0.0
9073,abc-news,Review: North Mississippi Allstars’ latest is fun for all,2019-10-02 17:56:00+00:00,False,0.0,0.0,0.0,0.0
9074,cnn,This poll number proves how powerful Trump's misinformation machine really is,2019-10-02 15:32:22+00:00,True,0.0,0.0,0.0,0.0
9075,the-new-york-times,Net Neutrality Is Still Alive,2019-10-02 16:06:17+00:00,False,6.0,1.0,16.0,0.0
9076,business-insider,"US airline stocks plummet after Trump wins WTO approval for tariffs on aircraft parts (UAL, LUV, AAL, DAL)",2019-10-02 17:31:15+00:00,False,0.0,0.0,644.0,0.0
9077,the-new-york-times,A Wealth Tax Is Pro-Growth,2019-10-02 12:59:25+00:00,False,299.0,78.0,133.0,0.0
9078,business-insider,A 50-year-old technology that uses bursts of electricity to treat pain might finally catch on as doctors hunt for alternatives to opioids,2019-10-02 13:20:00+00:00,False,18.0,0.0,1766.0,0.0
9079,the-irish-times,"To save themselves, Republicans might yet desert Trump",2019-10-02 15:00:00+00:00,False,0.0,0.0,4.0,0.0
9080,business-insider,"North Korea fired a new batch of missiles into the Sea of Japan, a good symbol of how little Trump's talks with Kim Jong Un really achieved",2019-10-02 13:55:59+00:00,False,111.0,76.0,51.0,1.0
9081,business-insider,81% of banking executives see working with partners as the best path to digital transformation,2019-10-02 14:44:00+00:00,False,0.0,0.0,2.0,0.0
9082,bbc-news,'I can't say we don't have a few butterflies' - SA nervous for must-win Italy match,2019-10-02 14:17:43+00:00,False,0.0,0.0,1.0,0.0
9083,the-new-york-times,Your Wednesday Briefing,2019-10-02 09:32:35+00:00,False,55.0,86.0,36.0,0.0
9084,cbs-news,"Adam Schiff says it's a ""very fraught time"" in ""history of the country""",2019-10-02 15:57:04+00:00,False,0.0,0.0,1.0,0.0
9085,al-jazeera-english,Britain publishes new Brexit proposal,2019-10-02 16:44:53+00:00,False,0.0,0.0,9.0,0.0
9086,the-irish-times,Walking to Jerusalem review: A personal and political one-man travelogue,2019-10-02 13:40:08+00:00,False,0.0,0.0,0.0,0.0
9087,the-new-york-times,Plane Crashes at Bradley Airport Outside Hartford,2019-10-02 15:15:30+00:00,False,340.0,156.0,115.0,0.0
9088,reuters,"Greece's Moria refugees decry conditions, 'death better than this'",2019-10-02 16:56:06+00:00,False,0.0,0.0,0.0,0.0
9089,al-jazeera-english,Sudan's transition: Residents say little has changed,2019-10-02 10:18:35+00:00,False,2.0,0.0,14.0,0.0
9090,the-wall-street-journal,Pompeo Acknowledges He Was on Trump-Zelensky Phone Call,2019-10-02 14:07:06+00:00,False,11.0,1.0,4.0,0.0
9091,bbc-news,A9 and A96 trunk road upgrades under review,2019-10-02 15:02:06+00:00,False,24.0,8.0,18.0,0.0
9092,business-insider,"Elizabeth Warren rips into Facebook and Mark Zuckerberg on Twitter, saying the company's apps should be split up so they 'outdo each other to protect your privacy'",2019-10-02 14:37:39+00:00,False,63.0,34.0,20.0,0.0
9093,reuters,French lawmakers urge tougher disclosure on activist investors,2019-10-02 15:44:09+00:00,False,0.0,0.0,0.0,0.0
9094,al-jazeera-english,Iraqi police open fire as second day of protests hit Baghdad,2019-10-02 12:50:56+00:00,False,75.0,13.0,103.0,0.0
9095,reuters,K-pop supergroup SuperM set to make Hollywood debut,2019-10-02 16:19:02+00:00,False,35.0,18.0,9.0,0.0
9096,bbc-news,Bernie Sanders has surgery for artery blockage,2019-10-02 14:49:15+00:00,False,8079.0,3086.0,1894.0,0.0
9097,abc-news,Soaring eagle films crumbling Alpine glaciers as Earth warms,2019-10-02 17:23:26+00:00,False,0.0,0.0,0.0,0.0
9098,cbs-news,Walmart pulls Zantac amid growing worries over cancer link,2019-10-02 14:20:01+00:00,False,3.0,1.0,5.0,0.0
9099,reuters,"Greece's Moria refugees decry conditions, 'death better than this'",2019-10-02 16:56:06+00:00,False,0.0,0.0,11.0,0.0
9100,reuters,Royal Shakespeare Company drops BP as theater sponsor over climate concerns,2019-10-02 16:13:36+00:00,False,0.0,0.0,0.0,0.0
9101,abc-news,Mercury Insurance ends fight with California for record $41M,2019-10-02 18:08:44+00:00,False,0.0,0.0,0.0,0.0
9102,cbs-news,Book alleges Trump called for shooting immigrants at border,2019-10-02 15:21:33+00:00,False,0.0,0.0,2.0,0.0
9103,reuters,"UK's Johnson speaks to Merkel, Varadkar and Juncker on new Brexit deal",2019-10-02 17:18:37+00:00,False,0.0,0.0,1004.0,0.0
9104,cnn,New York Times: Boeing engineer filed complaint alleging culture of profit over safety,2019-10-02 16:59:56+00:00,False,0.0,0.0,64.0,0.0
9105,cnn,Prince Harry and Meghan Markle suing UK tabloid - CNN,2019-10-02 15:33:49+00:00,False,0.0,0.0,12.0,0.0
9106,the-new-york-times,"After a Miscarriage, Grief, Anger, Envy, Relief and Guilt",2019-10-02 14:59:28+00:00,False,43.0,0.0,33.0,0.0
9108,bbc-news,Bags of cocaine keep suspect drug smugglers afloat,2019-10-02 10:48:47+00:00,True,0.0,0.0,0.0,0.0
9109,cbs-news,"Trump slams Adam Schiff, defends Mike Pompeo amid criticism over Ukraine call",2019-10-02 17:27:05+00:00,True,0.0,0.0,0.0,0.0
9110,abc-news,Reports say Boeing insider filed safety complaint about Max,2019-10-02 17:03:41+00:00,False,0.0,0.0,0.0,0.0
9111,business-insider,Chick-fil-A tops ranking of fast-food chains with the best food in America,2019-10-02 15:58:13+00:00,False,21.0,9.0,4.0,0.0
9112,business-insider,World on fire: All the protests happening around the globe right now,2019-10-02 17:18:06+00:00,False,0.0,0.0,6.0,0.0
9113,cbs-news,Impeachment inquiry turns to State Department — live updates,2019-10-02 10:00:08+00:00,False,1452.0,1534.0,453.0,0.0
9114,business-insider,This $46 sunscreen is lightweight and moisturizing — it also protects my skin from damaging blue light,2019-10-02 15:44:00+00:00,False,0.0,0.0,0.0,0.0
9115,business-insider,The Dow plunges more than 500 points as weak economic data reignites recession fears,2019-10-02 17:24:45+00:00,False,67.0,49.0,71.0,0.0
9116,the-irish-times,Room at the Bottom – Frank McNally spends the weekend in a Japanese capsule hotel,2019-10-02 16:50:00+00:00,False,0.0,0.0,0.0,0.0
9117,the-new-york-times,‘I Am Fearless Again’: New Veterans’ Group Gives Women a Sense of Belonging,2019-10-02 10:00:00+00:00,False,144.0,13.0,61.0,0.0
9118,bbc-news,Kirsten the right man for England coach's job - Klusener,2019-10-02 16:58:59+00:00,False,1.0,0.0,20.0,0.0
9119,business-insider,A four-floor penthouse in an iconic working San Francisco clock tower is on sale for $6 million,2019-10-02 15:46:08+00:00,False,4.0,0.0,9.0,0.0
9120,cnn,What happened to Rudy Giuliani? It's a long story,2019-10-02 12:12:38+00:00,False,201.0,135.0,181.0,0.0
9121,the-irish-times,Self-driving cars are coming – the public will just have to catch up,2019-10-02 15:00:54+00:00,False,0.0,0.0,2.0,0.0
9122,cbs-news,Bank fees around the U.S. climb to record highs,2019-10-02 05:06:28+00:00,False,37.0,5.0,31.0,0.0
9123,business-insider,Target workers say backrooms are unsafe because of shift cuts,2019-10-02 13:17:12+00:00,True,587.0,335.0,310.0,0.0
9124,bbc-news,Blenheim Palace gold toilet theft: 'Substantial reward' offered,2019-10-02 15:11:34+00:00,False,2.0,1.0,6.0,0.0
9125,the-new-york-times,U.S. Can Recoup $7.5 Billion in Airbus Subsidies Case at W.T.O.,2019-10-02 14:05:50+00:00,False,2.0,1.0,21.0,0.0
9126,the-new-york-times,Bargain Hunting in the Fashion Afterlife,2019-10-02 09:56:14+00:00,False,28.0,16.0,68.0,0.0
9127,bbc-news,Parliament to be prorogued next Tuesday,2019-10-02 16:41:40+00:00,False,934.0,578.0,395.0,0.0
9128,bbc-news,FTSE suffers biggest drop since early 2016,2019-10-02 17:29:19+00:00,False,0.0,0.0,4.0,0.0
9129,newsweek,Trump Wanted To Reinforce His Border Wall With a Water-Filled Trench Full of Snakes and Alligators: Report - Newsweek,2019-10-02 04:54:39+00:00,False,7953.0,4218.0,2205.0,0.0
9130,business-insider,SpaceX is trying to buy out a village in Texas to make way for its experimental Mars rockets,2019-10-02 17:42:00+00:00,False,0.0,0.0,2.0,0.0
9131,abc-news,The Latest: Court resumes for ex-Dallas cop's sentencing,2019-10-02 14:39:28+00:00,False,0.0,0.0,0.0,0.0
9132,bbc-news,HK rubber bullet blinds journalist in one eye,2019-10-02 15:44:15+00:00,True,0.0,0.0,0.0,0.0
9133,business-insider,Everlane’s $50 work pants compete with pairs that are 4 times the price — here's how they've held up to a year of wear,2019-10-02 17:23:00+00:00,False,0.0,0.0,2.0,0.0
9134,cbs-news,Federal judge blocks Georgia abortion ban,2019-10-02 03:33:29+00:00,False,3.0,2.0,1.0,0.0
9135,reuters,"Exclusive: In Saudi Arabia, criticism of Crown Prince grows after attack",2019-10-02 17:13:31+00:00,False,145.0,89.0,875.0,0.0
9136,cbs-news,Air Force tests intercontinental missile after North Korea launch,2019-10-02 14:56:56+00:00,False,179.0,34.0,44.0,0.0
9137,cbs-news,TripAdvisor halts tickets to parks with captive whales and dolphins,2019-10-02 17:08:54+00:00,False,0.0,0.0,1.0,0.0
9138,cbs-news,Boy who lost everything in a house fire surprised with new toys from classmates,2019-10-02 17:19:02+00:00,True,0.0,0.0,0.0,0.0
9139,business-insider,Hedge fund investors want a deal on fees. Managers don't start negotiating until the check hits $120 million.,2019-10-02 14:38:21+00:00,False,1.0,1.0,1.0,0.0
9140,abc-news,Microsoft previews dual-screen Surface devices out in a year,2019-10-02 16:13:11+00:00,False,0.0,0.0,0.0,0.0
9141,cbs-news,Several hurt in eastern Taiwan bridge collapse,2019-10-02 00:20:35+00:00,False,4.0,0.0,7.0,0.0
9142,cnn,This violent galaxy next door is set for a collision with the Milky Way,2019-10-02 17:00:25+00:00,False,3.0,0.0,13.0,0.0
9143,reuters,U.S. Treasury sanctions chief Mandelker leaving for private sector,2019-10-02 16:32:48+00:00,False,1.0,0.0,5.0,0.0
9144,cnn,Ukraine's ex-president says he had no knowledge of prosecutor's offer to help Trump,2019-10-02 13:48:43+00:00,False,14.0,14.0,65.0,0.0
9145,abc-news,Germany: EU migrant rescue plan to include opt-out clause,2019-10-02 16:43:13+00:00,False,0.0,0.0,3.0,0.0
9146,the-new-york-times,"For a Couple Associated With L.A., Home Is a Greek Revival in Connecticut",2019-10-02 11:00:09+00:00,False,5.0,0.0,31.0,0.0
9147,bbc-news,Jamal Khashoggi: Istanbul vigil held on anniversary of journalist's murder,2019-10-02 11:36:11+00:00,False,1974.0,391.0,331.0,0.0
9148,abc-news,WTO: US can put $7.5B in tariffs on EU goods for Airbus case,2019-10-02 14:33:00+00:00,False,0.0,0.0,0.0,0.0
9149,the-new-york-times,The Jewelry Designer Who Collects Other People’s Stories,2019-10-02 16:57:02+00:00,False,290.0,70.0,32.0,0.0
9150,cbs-news,"Banksy opens pop-up ""store"" in feud with greeting card company",2019-10-02 13:33:06+00:00,False,13.0,7.0,5.0,0.0
9151,al-jazeera-english,'My best friend': Khashoggi fiance pays tribute year after murder,2019-10-02 15:35:20+00:00,False,4.0,0.0,29.0,0.0
9152,the-new-york-times,"As Impeachment Moves Forward, Trump’s Language Turns Darker",2019-10-02 09:56:09+00:00,False,7041.0,2254.0,1223.0,0.0
9153,the-irish-times,Storm Lorenzo: Schools urged to close if there is risk to students,2019-10-02 15:42:13+00:00,False,0.0,0.0,0.0,0.0
9154,business-insider,Saba Capital is targeting a unit of Legg Mason in an activist campaign. Another Legg Mason business stands to profit if it's successful.,2019-10-02 14:45:24+00:00,False,0.0,0.0,1.0,0.0
9155,cnn,"Polls show tight race between Biden, Warren and Sanders",2019-10-02 15:08:56+00:00,False,38.0,13.0,22.0,0.0
9156,cbs-news,"Planned Parenthood has been building a secret abortion ""mega-clinic"" in Illinois",2019-10-02 12:29:39+00:00,False,618.0,294.0,167.0,0.0
9157,abc-news,Air Force test-launches intercontinental ballistic missile,2019-10-02 14:07:51+00:00,False,0.0,0.0,0.0,0.0
9159,cnn,"Fact check: Trump invented imaginary CNN studio, made 58 other false claims last week",2019-10-02 16:39:57+00:00,False,153.0,154.0,161.0,0.0
9160,cbs-news,"""Being married to him was like a lightning strike for me"": Wife of runner killed in lightning strike gives interview",2019-10-02 10:35:26+00:00,False,223.0,37.0,19.0,0.0
9161,reuters,"Barnier says UK proposals mark progress, but more work needed",2019-10-02 17:08:35+00:00,False,0.0,0.0,520.0,0.0
9162,abc-news,Review: Funny how? In ‘Joker’ a villain turns ‘70s anti-hero,2019-10-02 16:37:30+00:00,False,0.0,0.0,0.0,0.0
9163,the-new-york-times,Juan Soto Was the Right Man in the Right Spot - The New York Times,2019-10-02 11:46:00+00:00,False,24.0,5.0,18.0,0.0
9164,the-irish-times,"People’s lives must change if we are to achieve climate goals, says Minister",2019-10-02 15:34:48+00:00,False,2.0,0.0,2.0,0.0
9165,bbc-news,Boris Johnson: SNP seeking indyref2 pact with Corbyn,2019-10-02 12:24:35+00:00,False,192.0,261.0,44.0,0.0
9167,cbs-news,"""Sudden passion"" defense could aid cop convicted in neighbor's death",2019-10-02 16:43:03+00:00,True,344.0,354.0,76.0,0.0
9168,the-new-york-times,Markets Slide After Signs of Weakening Trade,2019-10-02 11:07:45+00:00,False,6.0,7.0,75.0,0.0
9169,bbc-news,Q&A: How does the border plan differ from the backstop? - BBC News,2019-10-02 16:30:42+00:00,False,12.0,4.0,10.0,0.0
9170,business-insider,TD Ameritrade becomes the latest broker to eliminate fees — and its free stock trades will be available before Charles Schwab's (AMTD),2019-10-02 13:02:46+00:00,False,288.0,64.0,936.0,0.0
9171,reuters,Lyles beats asthma and the blues to conquer the world,2019-10-02 17:16:40+00:00,False,0.0,0.0,0.0,0.0
9172,cnn,Nigeria's tech community launches a campaign against alleged police harassment - CNN,2019-10-02 16:31:00+00:00,False,33.0,10.0,18.0,0.0
9173,reuters,EU to consider new supervisor in fight on money laundering,2019-10-02 16:22:42+00:00,False,0.0,0.0,0.0,0.0
9174,the-new-york-times,Trump Impeachment Inquiry: Live Updates,2019-10-02 16:19:06+00:00,False,144.0,98.0,37.0,0.0
9175,bbc-news,PM Boris Johnson: We are ready for a no deal Brexit,2019-10-02 11:18:26+00:00,False,12.0,2.0,20.0,0.0
9176,reuters,Mexico plans infrastructure blitz worth billions to shore up economy,2019-10-02 17:21:46+00:00,False,0.0,0.0,0.0,0.0
9177,cnn,US identifies remains of 2 soldiers returned from North Korea after Trump summit,2019-10-02 17:16:01+00:00,False,0.0,0.0,2.0,0.0
9178,al-jazeera-english,"US: Bernie Sanders has heart procedure, cancels campaign events",2019-10-02 15:30:42+00:00,False,254.0,57.0,45.0,0.0
9179,abc-news,The Latest: Protests in Baghdad leave 2 more dead; 82 hurt,2019-10-02 15:14:16+00:00,False,0.0,0.0,3.0,0.0
9180,cnn,US gets the OK to hit Europe with tariffs over Airbus,2019-10-02 16:08:19+00:00,False,1.0,3.0,80.0,0.0
9181,bbc-news,Google 'tracking iPhone users' case goes ahead,2019-10-02 12:58:28+00:00,False,0.0,0.0,46.0,0.0
9182,the-irish-times,Metro Bank shares surge on bond sale success,2019-10-02 16:26:14+00:00,False,0.0,0.0,0.0,0.0
9183,al-jazeera-english,Britain voices 'regret' for killing Maori 250 years ago,2019-10-02 04:21:24+00:00,False,35.0,8.0,42.0,0.0
9184,the-new-york-times,The U.N. Can’t Ignore Kashmir Anymore,2019-10-02 17:32:39+00:00,False,3.0,0.0,14.0,0.0
9185,business-insider,"Both Uber and Lyft are at record lows as investors continue to shun unprofitable unicorns (UBER, LYFT)",2019-10-02 16:27:52+00:00,False,16.0,4.0,1578.0,0.0
9186,cnn,Poll finds Warren and Biden locked in a tight race for Democratic nomination,2019-10-02 17:26:06+00:00,False,421.0,356.0,49.0,0.0
9187,the-new-york-times,Pompeo Confirms He Listened to Trump’s Call to Ukraine President,2019-10-02 11:44:01+00:00,False,7907.0,2847.0,2120.0,0.0
9188,espn,Source: LSU RB Lanard Fournette leaves team,2019-10-02 17:06:00+00:00,True,0.0,0.0,0.0,0.0
9189,bbc-news,Government publishes Brexit proposals,2019-10-02 14:19:07+00:00,True,0.0,0.0,0.0,0.0
